Stock_id,Start_Date,End_Date,Start_Price,End_Price,Return,combination,rank,remark,YearMonth,after6monthsReturn
2344,2017-04-05,2017-09-30,17.5,27.0,0.5428571428571428,2017-04-05_2017-09-30,11,Winner,2017-04,-0.2851919561243144
2104,2017-04-05,2017-09-30,30.1,45.3,0.5049833887043188,2017-04-05_2017-09-30,12,Winner,2017-04,0.0354767184035477
2313,2017-04-05,2017-09-30,22.55,33.85,0.5011086474501109,2017-04-05_2017-09-30,13,Winner,2017-04,-0.1487252124645891
4915,2017-04-05,2017-09-30,50.2,74.2,0.4780876494023904,2017-04-05_2017-09-30,14,Winner,2017-04,-0.1633199464524766
6116,2017-04-05,2017-09-30,8.54,12.15,0.4227166276346606,2017-04-05_2017-09-30,15,Winner,2017-04,-0.1769547325102881
2049,2017-04-05,2017-09-30,193.0,272.5,0.4119170984455959,2017-04-05_2017-09-30,16,Winner,2017-04,0.5088967971530249
2345,2017-04-05,2017-09-30,70.6,98.4,0.3937677053824364,2017-04-05_2017-09-30,17,Winner,2017-04,-0.0291457286432161
1590,2017-04-05,2017-09-30,305.0,417.0,0.3672131147540983,2017-04-05_2017-09-30,18,Winner,2017-04,0.1607981220657277
2231,2017-04-05,2017-09-30,262.0,352.0,0.3435114503816794,2017-04-05_2017-09-30,19,Winner,2017-04,0.0939226519337016
1504,2017-04-05,2017-09-30,31.35,27.4,-0.1259968102073366,2017-04-05_2017-09-30,177,Loser,2017-04,-0.1121157323688968
9907,2017-04-05,2017-09-30,15.8,13.8,-0.1265822784810126,2017-04-05_2017-09-30,178,Loser,2017-04,-0.0472727272727273
3231,2017-04-05,2017-09-30,28.5,24.5,-0.1403508771929824,2017-04-05_2017-09-30,179,Loser,2017-04,-0.002004008016032
1102,2017-04-05,2017-09-30,31.5,26.85,-0.1476190476190475,2017-04-05_2017-09-30,180,Loser,2017-04,0.0613382899628253
9914,2017-04-05,2017-09-30,159.0,135.5,-0.1477987421383647,2017-04-05_2017-09-30,181,Loser,2017-04,-0.0183823529411764
2395,2017-04-05,2017-09-30,250.0,213.0,-0.148,2017-04-05_2017-09-30,182,Loser,2017-04,-0.0163934426229508
2451,2017-04-05,2017-09-30,102.0,86.6,-0.1509803921568628,2017-04-05_2017-09-30,183,Loser,2017-04,-0.0148232611174458
2106,2017-04-05,2017-09-30,50.5,42.65,-0.1554455445544554,2017-04-05_2017-09-30,184,Loser,2017-04,-0.1342756183745583
5522,2017-04-05,2017-09-30,40.65,33.8,-0.1685116851168512,2017-04-05_2017-09-30,185,Loser,2017-04,-0.017910447761194
2023,2017-04-05,2017-09-30,13.65,11.25,-0.1758241758241758,2017-04-05_2017-09-30,186,Loser,2017-04,-0.0401785714285713
2301,2017-04-05,2017-09-30,53.2,43.2,-0.18796992481203,2017-04-05_2017-09-30,187,Loser,2017-04,-0.0622876557191393
3060,2017-04-05,2017-09-30,33.85,27.45,-0.189069423929099,2017-04-05_2017-09-30,188,Loser,2017-04,-0.1714801444043321
2357,2017-04-05,2017-09-30,306.5,248.0,-0.1908646003262642,2017-04-05_2017-09-30,189,Loser,2017-04,0.117408906882591
9921,2017-04-05,2017-09-30,180.5,143.0,-0.2077562326869806,2017-04-05_2017-09-30,190,Loser,2017-04,0.0662020905923344
2542,2017-04-05,2017-09-30,52.6,41.1,-0.2186311787072243,2017-04-05_2017-09-30,191,Loser,2017-04,0.1217391304347825
9945,2017-04-05,2017-09-30,36.75,28.05,-0.236734693877551,2017-04-05_2017-09-30,192,Loser,2017-04,0.2049469964664311
1789,2017-04-05,2017-09-30,43.25,32.8,-0.2416184971098266,2017-04-05_2017-09-30,193,Loser,2017-04,0.0269058295964125
2501,2017-04-05,2017-09-30,22.05,16.65,-0.2448979591836735,2017-04-05_2017-09-30,194,Loser,2017-04,-0.0710059171597632
4137,2017-04-05,2017-09-30,141.5,105.0,-0.2579505300353357,2017-04-05_2017-09-30,195,Loser,2017-04,0.8663594470046083
1589,2017-04-05,2017-09-30,109.5,74.0,-0.3242009132420091,2017-04-05_2017-09-30,196,Loser,2017-04,0.3522427440633245
1262,2017-04-05,2017-09-30,166.5,68.9,-0.5861861861861861,2017-04-05_2017-09-30,197,Loser,2017-04,-0.3132956152758133
2337,2017-05-02,2017-10-31,13.35,55.0,3.119850187265917,2017-05-02_2017-10-31,1,Winner,2017-05,-0.1322992700729927
3443,2017-05-02,2017-10-31,101.5,300.0,1.9556650246305416,2017-05-02_2017-10-31,2,Winner,2017-05,-0.0631229235880398
4943,2017-05-02,2017-10-31,128.5,363.0,1.8249027237354083,2017-05-02_2017-10-31,3,Winner,2017-05,-0.2405247813411078
2327,2017-05-02,2017-10-31,105.5,239.5,1.2701421800947867,2017-05-02_2017-10-31,4,Winner,2017-05,1.4930417495029822
3019,2017-05-02,2017-10-31,56.3,123.0,1.1847246891651866,2017-05-02_2017-10-31,5,Winner,2017-05,-0.2235294117647058
2408,2017-05-02,2017-10-31,49.35,81.8,0.657548125633232,2017-05-02_2017-10-31,6,Winner,2017-05,0.0652920962199313
2448,2017-05-02,2017-10-31,29.9,48.8,0.6321070234113713,2017-05-02_2017-10-31,7,Winner,2017-05,-0.2325800376647834
1909,2017-05-02,2017-10-31,27.25,44.4,0.6293577981651376,2017-05-02_2017-10-31,8,Winner,2017-05,-0.2208520179372197
2344,2017-05-02,2017-10-31,16.3,26.1,0.6012269938650306,2017-05-02_2017-10-31,9,Winner,2017-05,-0.3041825095057034
2360,2017-05-02,2017-10-31,92.1,147.0,0.5960912052117265,2017-05-02_2017-10-31,10,Winner,2017-05,0.0526315789473684
2313,2017-05-02,2017-10-31,22.7,35.45,0.5616740088105728,2017-05-02_2017-10-31,11,Winner,2017-05,-0.2171052631578947
2454,2017-05-02,2017-10-31,221.5,342.5,0.54627539503386,2017-05-02_2017-10-31,12,Winner,2017-05,0.0059171597633136
2049,2017-05-02,2017-10-31,196.0,302.0,0.5408163265306123,2017-05-02_2017-10-31,13,Winner,2017-05,0.4950166112956811
6456,2017-05-02,2017-10-31,185.0,276.5,0.4945945945945946,2017-05-02_2017-10-31,14,Winner,2017-05,-0.3589285714285714
2345,2017-05-02,2017-10-31,65.2,97.2,0.4907975460122699,2017-05-02_2017-10-31,15,Winner,2017-05,-0.299897645854657
4915,2017-05-02,2017-10-31,53.6,78.2,0.458955223880597,2017-05-02_2017-10-31,16,Winner,2017-05,-0.2223650385604113
6116,2017-05-02,2017-10-31,8.1,11.7,0.4444444444444444,2017-05-02_2017-10-31,17,Winner,2017-05,-0.2991452991452991
1590,2017-05-02,2017-10-31,346.0,488.5,0.4118497109826589,2017-05-02_2017-10-31,18,Winner,2017-05,0.0661157024793388
6213,2017-05-02,2017-10-31,45.35,63.1,0.3914002205071665,2017-05-02_2017-10-31,19,Winner,2017-05,0.0294117647058824
9933,2017-05-02,2017-10-31,52.0,46.75,-0.1009615384615384,2017-05-02_2017-10-31,176,Loser,2017-05,0.0730397422126746
1707,2017-05-02,2017-10-31,194.0,173.5,-0.1056701030927835,2017-05-02_2017-10-31,177,Loser,2017-05,0.4310344827586206
2059,2017-05-02,2017-10-31,461.0,403.5,-0.1247288503253796,2017-05-02_2017-10-31,178,Loser,2017-05,0.0358024691358024
3231,2017-05-02,2017-10-31,28.8,25.15,-0.1267361111111112,2017-05-02_2017-10-31,179,Loser,2017-05,-0.0501002004008016
4938,2017-05-02,2017-10-31,90.0,78.0,-0.1333333333333333,2017-05-02_2017-10-31,180,Loser,2017-05,-0.1112531969309463
9914,2017-05-02,2017-10-31,162.5,140.5,-0.1353846153846153,2017-05-02_2017-10-31,181,Loser,2017-05,-0.050179211469534
2357,2017-05-02,2017-10-31,302.0,261.0,-0.1357615894039735,2017-05-02_2017-10-31,182,Loser,2017-05,0.0692307692307692
9921,2017-05-02,2017-10-31,182.5,155.0,-0.1506849315068493,2017-05-02_2017-10-31,183,Loser,2017-05,-0.0225806451612903
9945,2017-05-02,2017-10-31,36.7,30.95,-0.1566757493188011,2017-05-02_2017-10-31,184,Loser,2017-05,0.1593495934959349
2395,2017-05-02,2017-10-31,244.5,206.0,-0.1574642126789366,2017-05-02_2017-10-31,185,Loser,2017-05,-0.016826923076923
2308,2017-05-02,2017-10-31,174.0,145.0,-0.1666666666666666,2017-05-02_2017-10-31,186,Loser,2017-05,-0.2473867595818815
2501,2017-05-02,2017-10-31,20.45,16.85,-0.1760391198044008,2017-05-02_2017-10-31,187,Loser,2017-05,0.0237388724035607
2451,2017-05-02,2017-10-31,104.0,85.6,-0.176923076923077,2017-05-02_2017-10-31,188,Loser,2017-05,-0.030127462340672
2106,2017-05-02,2017-10-31,48.8,40.0,-0.1803278688524589,2017-05-02_2017-10-31,189,Loser,2017-05,-0.1394472361809044
2301,2017-05-02,2017-10-31,52.1,42.55,-0.1833013435700576,2017-05-02_2017-10-31,190,Loser,2017-05,-0.0426829268292682
1789,2017-05-02,2017-10-31,41.15,33.3,-0.1907654921020656,2017-05-02_2017-10-31,191,Loser,2017-05,-0.0313901345291481
5522,2017-05-02,2017-10-31,40.8,32.95,-0.1924019607843136,2017-05-02_2017-10-31,192,Loser,2017-05,0.0030864197530864
2542,2017-05-02,2017-10-31,51.0,40.3,-0.2098039215686275,2017-05-02_2017-10-31,193,Loser,2017-05,0.1308641975308641
1589,2017-05-02,2017-10-31,91.1,69.6,-0.2360043907793633,2017-05-02_2017-10-31,194,Loser,2017-05,0.1485148514851485
4137,2017-05-02,2017-10-31,143.0,109.0,-0.2377622377622377,2017-05-02_2017-10-31,195,Loser,2017-05,0.7889908256880734
1262,2017-05-02,2017-10-31,143.5,71.6,-0.5010452961672475,2017-05-02_2017-10-31,196,Loser,2017-05,-0.5222363405336722
4943,2017-06-01,2017-11-30,120.5,540.0,3.481327800829876,2017-06-01_2017-11-30,1,Winner,2017-06,-0.5016835016835017
2327,2017-06-01,2017-11-30,99.7,336.0,2.370110330992979,2017-06-01_2017-11-30,2,Winner,2017-06,2.067741935483871
2337,2017-06-01,2017-11-30,15.2,47.4,2.118421052631579,2017-06-01_2017-11-30,3,Winner,2017-06,0.0725893824485374
3443,2017-06-01,2017-11-30,103.0,282.0,1.7378640776699028,2017-06-01_2017-11-30,4,Winner,2017-06,-0.0467289719626168
3026,2017-06-01,2017-11-30,40.2,91.5,1.2761194029850744,2017-06-01_2017-11-30,5,Winner,2017-06,1.4274099883855984
2492,2017-06-01,2017-11-30,50.7,112.0,1.2090729783037475,2017-06-01_2017-11-30,6,Winner,2017-06,2.762135922330097
3019,2017-06-01,2017-11-30,51.8,112.5,1.171814671814672,2017-06-01_2017-11-30,7,Winner,2017-06,-0.1506726457399103
2360,2017-06-01,2017-11-30,94.0,176.5,0.8776595744680851,2017-06-01_2017-11-30,8,Winner,2017-06,-0.1101190476190476
2313,2017-06-01,2017-11-30,23.8,44.45,0.8676470588235294,2017-06-01_2017-11-30,9,Winner,2017-06,-0.244943820224719
2371,2017-06-01,2017-11-30,10.2,17.85,0.7500000000000002,2017-06-01_2017-11-30,10,Winner,2017-06,0.2849002849002849
2448,2017-06-01,2017-11-30,32.4,54.0,0.6666666666666667,2017-06-01_2017-11-30,11,Winner,2017-06,-0.2266666666666666
2049,2017-06-01,2017-11-30,203.0,330.5,0.6280788177339901,2017-06-01_2017-11-30,12,Winner,2017-06,0.2898330804248862
2345,2017-06-01,2017-11-30,68.0,110.0,0.6176470588235294,2017-06-01_2017-11-30,13,Winner,2017-06,-0.1780952380952381
6213,2017-06-01,2017-11-30,42.75,65.6,0.534502923976608,2017-06-01_2017-11-30,14,Winner,2017-06,-0.0046511627906976
8341,2017-06-01,2017-11-30,165.0,253.0,0.5333333333333333,2017-06-01_2017-11-30,15,Winner,2017-06,-0.1836734693877551
1590,2017-06-01,2017-11-30,334.0,511.0,0.5299401197604791,2017-06-01_2017-11-30,16,Winner,2017-06,0.0177865612648221
2408,2017-06-01,2017-11-30,51.5,77.8,0.5106796116504854,2017-06-01_2017-11-30,17,Winner,2017-06,0.3174603174603175
2344,2017-06-01,2017-11-30,19.1,28.6,0.4973821989528795,2017-06-01_2017-11-30,18,Winner,2017-06,-0.2546468401486988
2454,2017-06-01,2017-11-30,228.0,326.0,0.4298245614035088,2017-06-01_2017-11-30,19,Winner,2017-06,-0.0111111111111111
2501,2017-06-01,2017-11-30,19.2,16.9,-0.1197916666666667,2017-06-01_2017-11-30,178,Loser,2017-06,0.0654761904761903
8150,2017-06-01,2017-11-30,31.35,27.3,-0.1291866028708134,2017-06-01_2017-11-30,179,Loser,2017-06,-0.2170818505338078
1789,2017-06-01,2017-11-30,41.0,35.4,-0.1365853658536585,2017-06-01_2017-11-30,180,Loser,2017-06,-0.0242510699001424
9904,2017-06-01,2017-11-30,41.75,36.0,-0.1377245508982036,2017-06-01_2017-11-30,181,Loser,2017-06,0.0180305131761444
1476,2017-06-01,2017-11-30,313.5,268.5,-0.1435406698564593,2017-06-01_2017-11-30,182,Loser,2017-06,0.3605947955390334
9921,2017-06-01,2017-11-30,175.5,150.0,-0.1452991452991453,2017-06-01_2017-11-30,183,Loser,2017-06,-0.1304347826086956
2105,2017-06-01,2017-11-30,61.0,51.4,-0.1573770491803278,2017-06-01_2017-11-30,184,Loser,2017-06,-0.1041257367387032
2451,2017-06-01,2017-11-30,101.5,83.7,-0.1753694581280788,2017-06-01_2017-11-30,185,Loser,2017-06,0.0105882352941177
2106,2017-06-01,2017-11-30,46.55,38.25,-0.1783029001074113,2017-06-01_2017-11-30,186,Loser,2017-06,-0.1154855643044619
2308,2017-06-01,2017-11-30,167.0,136.5,-0.1826347305389221,2017-06-01_2017-11-30,187,Loser,2017-06,-0.1897810218978102
3231,2017-06-01,2017-11-30,28.4,23.1,-0.186619718309859,2017-06-01_2017-11-30,188,Loser,2017-06,-0.002212389380531
2395,2017-06-01,2017-11-30,246.5,200.0,-0.1886409736308316,2017-06-01_2017-11-30,189,Loser,2017-06,0.0175438596491228
2542,2017-06-01,2017-11-30,49.9,39.9,-0.2004008016032064,2017-06-01_2017-11-30,190,Loser,2017-06,0.1450189155107188
2227,2017-06-01,2017-11-30,318.5,253.0,-0.205651491365777,2017-06-01_2017-11-30,191,Loser,2017-06,-0.0155642023346303
9914,2017-06-01,2017-11-30,160.5,124.0,-0.2274143302180685,2017-06-01_2017-11-30,192,Loser,2017-06,0.040650406504065
1589,2017-06-01,2017-11-30,88.5,67.7,-0.2350282485875706,2017-06-01_2017-11-30,193,Loser,2017-06,-0.0044709388971683
5522,2017-06-01,2017-11-30,41.95,31.65,-0.2455303933253874,2017-06-01_2017-11-30,194,Loser,2017-06,0.0650793650793649
4938,2017-06-01,2017-11-30,92.5,68.3,-0.2616216216216216,2017-06-01_2017-11-30,195,Loser,2017-06,-0.0839363241678726
2301,2017-06-01,2017-11-30,50.0,36.85,-0.2629999999999999,2017-06-01_2017-11-30,196,Loser,2017-06,0.0454545454545455
2727,2017-06-01,2017-11-30,211.0,131.0,-0.3791469194312796,2017-06-01_2017-11-30,197,Loser,2017-06,-0.2113207547169811
1262,2017-06-01,2017-11-30,134.0,52.6,-0.6074626865671642,2017-06-01_2017-11-30,198,Loser,2017-06,-0.3286852589641434
2327,2017-07-03,2017-12-29,103.0,353.0,2.4271844660194173,2017-07-03_2017-12-29,1,Winner,2017-07,1.7740112994350283
3026,2017-07-03,2017-12-29,41.25,112.0,1.715151515151515,2017-07-03_2017-12-29,2,Winner,2017-07,0.9241071428571428
2337,2017-07-03,2017-12-29,16.8,44.2,1.630952380952381,2017-07-03_2017-12-29,3,Winner,2017-07,0.1146788990825688
4943,2017-07-03,2017-12-29,146.5,355.5,1.4266211604095562,2017-07-03_2017-12-29,4,Winner,2017-07,-0.0734375
3443,2017-07-03,2017-12-29,127.5,255.0,1.0,2017-07-03_2017-12-29,5,Winner,2017-07,-0.0018903591682419
2492,2017-07-03,2017-12-29,53.9,105.0,0.948051948051948,2017-07-03_2017-12-29,6,Winner,2017-07,2.7241379310344827
3019,2017-07-03,2017-12-29,53.4,96.1,0.799625468164794,2017-07-03_2017-12-29,7,Winner,2017-07,-0.0376016260162601
2360,2017-07-03,2017-12-29,95.2,162.0,0.7016806722689075,2017-07-03_2017-12-29,8,Winner,2017-07,-0.0156739811912225
8341,2017-07-03,2017-12-29,156.5,255.0,0.6293929712460063,2017-07-03_2017-12-29,9,Winner,2017-07,-0.2196078431372549
2448,2017-07-03,2017-12-29,27.95,45.15,0.6153846153846154,2017-07-03_2017-12-29,10,Winner,2017-07,-0.0983606557377049
2049,2017-07-03,2017-12-29,201.0,322.0,0.6019900497512438,2017-07-03_2017-12-29,11,Winner,2017-07,0.384375
2313,2017-07-03,2017-12-29,24.4,38.4,0.5737704918032788,2017-07-03_2017-12-29,12,Winner,2017-07,-0.1574999999999999
6213,2017-07-03,2017-12-29,41.55,65.3,0.5716004813477739,2017-07-03_2017-12-29,13,Winner,2017-07,-0.0212765957446807
2353,2017-07-03,2017-12-29,16.0,24.15,0.5093749999999999,2017-07-03_2017-12-29,14,Winner,2017-07,0.0272536687631026
1802,2017-07-03,2017-12-29,14.9,22.35,0.5000000000000001,2017-07-03_2017-12-29,15,Winner,2017-07,-0.1873589164785552
1590,2017-07-03,2017-12-29,365.0,535.0,0.4657534246575342,2017-07-03_2017-12-29,16,Winner,2017-07,0.0038240917782026
2371,2017-07-03,2017-12-29,13.1,19.2,0.465648854961832,2017-07-03_2017-12-29,17,Winner,2017-07,0.194300518134715
1907,2017-07-03,2017-12-29,9.77,13.95,0.427840327533265,2017-07-03_2017-12-29,18,Winner,2017-07,-0.053763440860215
2408,2017-07-03,2017-12-29,54.3,76.2,0.4033149171270719,2017-07-03_2017-12-29,19,Winner,2017-07,0.25
3008,2017-07-03,2017-12-29,4760.0,4020.0,-0.1554621848739495,2017-07-03_2017-12-29,178,Loser,2017-07,-0.0023501762632197
2542,2017-07-03,2017-12-29,50.6,42.3,-0.1640316205533597,2017-07-03_2017-12-29,179,Loser,2017-07,0.0730011587485515
2501,2017-07-03,2017-12-29,19.7,16.45,-0.1649746192893401,2017-07-03_2017-12-29,180,Loser,2017-07,0.0780780780780781
1477,2017-07-03,2017-12-29,150.0,125.0,-0.1666666666666666,2017-07-03_2017-12-29,181,Loser,2017-07,0.0876494023904382
5522,2017-07-03,2017-12-29,38.75,32.1,-0.1716129032258064,2017-07-03_2017-12-29,182,Loser,2017-07,0.0432098765432098
2317,2017-07-03,2017-12-29,116.5,95.2,-0.182832618025751,2017-07-03_2017-12-29,183,Loser,2017-07,-0.088421052631579
2105,2017-07-03,2017-12-29,65.3,52.5,-0.1960183767228177,2017-07-03_2017-12-29,184,Loser,2017-07,-0.1247582205029014
2301,2017-07-03,2017-12-29,50.7,40.6,-0.1992110453648915,2017-07-03_2017-12-29,185,Loser,2017-07,-0.0381773399014779
2106,2017-07-03,2017-12-29,48.5,37.55,-0.2257731958762887,2017-07-03_2017-12-29,186,Loser,2017-07,-0.1225296442687748
3231,2017-07-03,2017-12-29,31.1,23.95,-0.229903536977492,2017-07-03_2017-12-29,187,Loser,2017-07,-0.0315126050420168
3060,2017-07-03,2017-12-29,35.0,26.9,-0.2314285714285714,2017-07-03_2017-12-29,188,Loser,2017-07,-0.1847014925373134
9914,2017-07-03,2017-12-29,164.0,125.0,-0.2378048780487804,2017-07-03_2017-12-29,189,Loser,2017-07,0.0118110236220472
3481,2017-07-03,2017-12-29,16.3,12.4,-0.2392638036809816,2017-07-03_2017-12-29,190,Loser,2017-07,-0.0562248995983935
1476,2017-07-03,2017-12-29,392.5,297.5,-0.2420382165605095,2017-07-03_2017-12-29,191,Loser,2017-07,0.2744107744107744
4938,2017-07-03,2017-12-29,97.6,72.0,-0.2622950819672131,2017-07-03_2017-12-29,192,Loser,2017-07,-0.0998613037447987
2727,2017-07-03,2017-12-29,187.0,134.0,-0.2834224598930481,2017-07-03_2017-12-29,193,Loser,2017-07,-0.2333333333333333
2383,2017-07-03,2017-12-29,143.5,101.5,-0.2926829268292683,2017-07-03_2017-12-29,194,Loser,2017-07,-0.1884615384615384
2231,2017-07-03,2017-12-29,388.5,274.0,-0.2947232947232947,2017-07-03_2017-12-29,195,Loser,2017-07,0.2658450704225352
3189,2017-07-03,2017-12-29,79.6,54.2,-0.3190954773869346,2017-07-03_2017-12-29,196,Loser,2017-07,0.0766423357664234
1589,2017-07-03,2017-12-29,94.1,63.8,-0.3219978746014877,2017-07-03_2017-12-29,197,Loser,2017-07,0.027906976744186
1262,2017-07-03,2017-12-29,125.5,64.7,-0.4844621513944223,2017-07-03_2017-12-29,198,Loser,2017-07,-0.4662576687116565
